"Date"	"Year"	"Month"	"Day"	"Churanov"	"Klatovy"	"Lenora"	"Husinec"	"Karlovy_Vary"	"Bedrichov"	"Desna"	"Harrachov"	"Rokytnice_Orl"	"Sumperk"	"Svetla_hora"	"Mesto_Albrechtice"	"Cervena"	"Lysa_hora"	"Vsetin"	"Frenstat"	"Jablunkov"
19970706	1997	7	6	2492783.27367781	3746657.88284801	3184799.25802801	3439040.29428649	3451540.28730792	2740637.38347599	2849667.85134249	2904164.53338699	3088536.82849067	3471017.57521629	3216319.23313709	3161254.42839439	2926624.77842575	2454793.13608663	3364946.48231978	3291286.79798078	3454702.02430123
19970707	1997	7	7	2560547.99914317	3739245.85989502	3033294.88779078	3341517.58835931	3861469.66185524	3260182.98784521	3206001.07579218	3224165.7891449	3444874.11481046	3645368.07094488	3481826.32279936	3535582.8788087	3229155.9086897	2831005.7233733	3612443.30781549	3665842.91034905	3792600.09999271
19970708	1997	7	8	2990167.64721834	4184234.89885948	3480180.32093072	3860148.13375472	3925473.30649695	3505987.95689718	3433873.12006211	3596590.78908574	3835458.11928738	4089985.54433599	3637206.2488913	3582230.82122223	3240383.36222719	2806918.71858731	3695447.65749805	3621886.17276748	3694040.03478484
19970709	1997	7	9	3200593.51233373	4265309.94467011	3581098.08617439	3815515.10113869	3699908.37384979	3263403.77761525	3353730.9916754	3498039.27289803	4007206.03138543	4152936.08481939	3791430.6017758	3826766.00826795	3485952.60556282	2782580.69071347	3687256.2254117	3523454.53445078	3396696.79931604
19970710	1997	7	10	3553996.15151575	4309413.67649262	3789386.62416687	4041224.20657212	4051071.66013	3489167.264385	3471375.25207274	3759227.37807169	3925528.49075537	4215056.10148198	3782343.33305268	3547444.35804386	3459653.47451337	2667869.16495121	3750766.46578333	3623316.35997708	3550908.15488302
19970711	1997	7	11	2771485.84578137	3867119.10057136	3096169.20423509	3401486.26129508	4202415.47999026	3444239.36418362	3354741.89342375	3570088.98544714	3861700.67116727	3952903.59843263	3754841.46695005	3789925.9661545	3397087.33230338	2787128.98859007	3705566.90904371	3973977.65066288	3596037.41385587
19970712	1997	7	12	3195220.49549054	4108283.55709142	3393537.12918811	3680022.52346629	4280772.10914028	3721102.38968495	3596093.92439461	3596167.48781159	3654385.16315045	3852866.15260959	3422379.06719946	3654457.03231489	3441960.89923678	2618469.40654313	3355111.30320723	3515271.77493293	3371473.017517
19970713	1997	7	13	3473113.98424274	4168728.86742584	3724745.12518747	4081960.42208377	4179520.13289244	3246683.38963303	3371773.36628045	3389686.25277381	3644212.92085812	3877956.37197188	3144868.70183278	3644288.26366941	3307367.173893	2504024.67192786	3417618.93158412	3648794.07189678	3219204.30129749
19970714	1997	7	14	3481255.47414017	4049890.28844235	3553665.13448251	3820608.90380132	4256376.33247067	3486012.07882322	3557396.14987748	3575263.76774157	3989848.06503103	4187496.82016467	3723718.50900113	3829624.88191169	3761362.73587583	2871434.53986946	3586396.00601594	3727592.24126163	3548867.4848091
19970715	1997	7	15	2830282.54709606	3682173.08681091	3205042.62716912	3542453.84666318	3852818.19673532	3475178.09693971	3599547.51919088	3510971.83120713	3729131.06673004	3712974.6788515	3446025.64069406	3995588.78748061	3536827.89228462	2880693.14768938	3593621.62649631	4125527.71693738	3769464.22324547
19970716	1997	7	16	3194360.0508313	4167396.76335601	3390627.8990217	3726920.07265636	3946801.85358245	3393237.23196363	3393490.38172878	3464274.1513555	3540328.13362961	3648190.67591162	3647670.7148632	3682029.53878093	3490366.8580733	2729970.87088867	3405240.42609651	3545498.59280315	3438736.03921304
19970717	1997	7	17	3538076.7322164	4313169.4746854	3786983.97322565	3945141.14372031	4304243.93606217	3575565.63154038	3611075.41022736	3716862.25932381	4005065.26052772	4201141.4408931	3723983.97794956	3916946.54784589	3867575.24416622	2968575.79533753	3977785.0932989	4134902.34274355	3904711.14153166
19970718	1997	7	18	2909337.94796391	3787924.61193053	3386578.97686954	3614810.74829601	3814856.22933092	3124266.37180142	3177183.14464196	3300147.76898089	3534231.21475924	3835060.30053752	3412315.83311197	3411238.61660081	3203329.01289542	2694498.88071346	3717920.15193	3663202.95006691	3645126.30037615
19970719	1997	7	19	2477703.18373282	3423733.79949436	2882911.73758384	3128043.10754902	3415931.31325349	2623264.88948875	2675960.16751856	2728508.06412645	2996090.97728965	3418384.20738459	3119857.22101545	3048738.40101663	2823820.67991712	2527218.62639726	3389067.01184187	3404816.17307712	3492101.50955493
19970720	1997	7	20	2433950.48777997	3603971.3083466	3135560.26558373	3134538.83019927	3281202.27910965	2787642.53983662	2927288.13430284	2927375.87588042	2985105.48164131	3423402.53779004	3300568.14685034	3264508.33812641	2778656.69411832	2290821.57147652	3202030.70439939	3235220.47771008	3269736.53963678
19970721	1997	7	21	2669327.379908	3468662.02246218	3054370.81069832	3349935.80519362	3720780.02097773	3297464.75552897	3280418.70675561	3263164.36647891	3338981.80976115	3654111.28754971	3340297.40762221	3443429.66240829	2994594.77312434	2439121.4078598	3277404.02503885	3327756.37183811	3309846.21233804
19970722	1997	7	22	3180691.33803735	3958990.84162753	3460231.87901339	3789247.52740194	3983248.60023168	3405221.43203789	3543853.75903804	3543970.06452246	3966815.37024583	4107865.37495148	3587202.93137772	3516546.47759972	3485962.38041234	2794230.94441431	3716461.78587261	3870389.44426698	3488019.30332795
19970723	1997	7	23	3410696.63826852	4029879.86295483	3516116.46551323	3653310.68182577	3794597.82797821	3718162.93924896	3907916.42896483	3821970.10578019	4226788.82215277	4298503.05152518	3659044.49516743	3726599.0847783	3610230.87222362	3249905.9064578	4013225.21027988	4304535.49777952	3940866.07194551
19970724	1997	7	24	3310783.42932128	4082410.59654132	3553824.98739978	3586917.93405438	3933290.64226562	3513717.75003217	3719799.18214679	3719932.53455133	3917070.59733986	4229095.91314727	3695395.28564466	3745399.58676873	3801787.91551463	3339923.37852043	3945267.04256527	4269736.8499277	3924740.29787168
19970725	1997	7	25	2850600.72292581	3447799.62425507	3195580.13026427	3451868.45342141	3505869.33028394	3276387.29833986	3327954.8917019	3430481.91525273	3660718.83279142	3937124.38093281	3542644.83735605	3643745.13989986	3306012.9612406	3034415.38666748	3808683.05995801	4046029.91346158	3856762.7369294
19970726	1997	7	26	2770052.40607807	3637880.94428148	3233349.86892149	3522665.62472022	3456231.81082543	2938756.34738544	3058024.23332066	3092123.06824936	3201697.44388827	3715273.83844913	3424776.252028	3457283.26041407	3035731.88946731	2509175.71925827	3501886.36260962	3738297.51814664	3498674.17160614
19970727	1997	7	27	3353741.57715703	3893788.81881145	3542862.98609082	3830703.23844333	3864115.58285157	3280084.1069094	3432672.84399871	3483543.91839392	3661758.04470158	4003809.09958289	3901096.80564696	4000968.18152215	3650248.20668054	2905806.11561833	3707457.8387906	3534683.79300855	3500022.36613854
19970728	1997	7	28	3270819.80663773	3757533.37940988	3340436.22429198	3643945.07166552	3761593.40370289	2877313.92989278	2793538.09691774	3046095.58387499	3290238.54022853	3731852.38953307	3663406.01259816	3644722.4510951	3582650.92970159	2824804.49079899	3572060.01574143	3670701.69371875	3500841.49387511
19970729	1997	7	29	3120702.21606857	3908368.9497723	3004336.08473323	3205307.66536485	3726617.19173437	3432375.61553049	3248630.78632893	3299013.26642172	3761325.39930079	3848416.7614429	3444205.84412917	3677525.52324905	3700155.63982543	2996661.94548322	3454232.36311318	3653386.85775198	3820945.21718538
19970730	1997	7	30	3072261.16440806	3889535.91276872	3292467.92750993	3475476.95831565	3708109.06624624	3115114.98527209	3232170.41526255	3398933.6490203	3759400.14637913	4030152.64760195	3410504.38893305	3659313.50233302	3665336.7503318	2998892.05388857	3588537.49445635	3501652.37201039	3618142.80625991
19970731	1997	7	31	2789940.20433306	3469921.85804533	2925403.0519523	3274711.66655989	3290372.88953344	2982895.3640463	2950176.42756665	3082916.32521499	3374566.9290937	3876693.01036988	3676012.73151783	3806955.082769	3663603.56413708	3033983.8197335	3687622.35989254	4051052.47273661	3933461.42628922
19970801	1997	8	1	2194160.87632398	3037372.95538493	2561507.0661701	2942442.30947919	3157447.7245877	2554886.10212481	2555268.27703745	2588368.42439072	2827787.04291721	3078665.14453198	2746831.21867096	2877536.98815138	2518191.54418277	2006804.73092837	2838866.28680553	3035228.27782167	3051092.54734448
19970802	1997	8	2	2662447.37408477	3285751.1871519	2813168.27692099	3191936.48669061	3485810.58845043	2917932.54696008	3147922.13798641	3230066.50043384	3339009.05030957	3539767.62246606	3127226.11768116	3224033.46205804	2850977.51476241	2144788.9049869	3104883.6233917	3068848.7979125	3101084.33907922
19970803	1997	8	3	2993859.72238997	3629544.30320162	2995950.83094928	3290284.79768303	3613826.83439204	3146072.97336363	3113973.88203705	3260880.97860831	3615155.29699987	3995355.55416486	3535767.06759298	3582626.75111117	3261716.32564739	2838913.21744102	3614036.80859778	3544720.11883692	3625846.79883326
19970804	1997	8	4	3141305.99136851	3789391.50635833	3127213.15099929	3599787.20111827	3821130.3285277	3435928.98243744	3258195.65291281	3193534.19835595	3594860.20207322	4021926.91116726	3418342.55192244	3611323.1006378	3488148.60109129	2855959.1808555	3561658.92324189	3623180.47187433	3524320.68980017
19970805	1997	8	5	3498164.60928339	4174259.79057797	3598498.24954708	3921621.67963705	3847613.22764308	3302929.97379952	3400192.26547593	3416504.7811504	3590371.88561199	3658974.05380043	3220755.01708613	3493532.14914956	3387333.96489861	3099546.3185872	3476793.06083025	3813788.02119452	3553146.21493828
19970806	1997	8	6	3138628.04081614	3988881.30382865	3189657.07715133	3462585.76674656	3744571.508007	3026806.07386457	3075405.07820321	2963458.90248504	3360244.70451463	3653694.46669576	3137539.82128725	3312205.59478889	3174319.72781317	2436324.67958341	3246933.61020646	3307782.17027711	3290705.27651095
19970807	1997	8	7	3168721.04706169	3804985.58529117	3171292.74139905	3490824.18127224	3849781.15860369	3294657.45121104	3470384.33033619	3422839.7924619	3723573.03861169	3679859.54683723	3502597.2875195	3500051.63598847	3251585.10321909	2678616.43788868	3404617.23417567	3416641.4404427	3511843.057935
19970808	1997	8	8	3149972.34615428	3542832.34265879	2992591.20385691	3454192.82960336	3635532.67658481	3416255.77962115	3496012.4806774	3369677.26043035	3795964.23550747	3689178.99396198	3369881.1869377	3526180.34296028	3311454.13929174	2774094.68448982	3559876.41235723	3412027.20905409	3458795.90372968
19970809	1997	8	9	3003778.23373121	3521159.88197169	3356348.21077121	3512792.84328024	3723048.17267377	3551412.19174143	3662145.63752665	3442332.36208126	3772098.46524995	3745152.09591953	3538345.99646833	3361963.79393784	3148518.32014605	2836252.61081023	3554004.6198529	3422734.93368645	3611736.51520711
19970810	1997	8	10	3253729.03480266	3672533.46001831	3177621.80844256	3412118.04947489	3730421.75307259	3574894.01163985	3575635.63487344	3216732.90356443	3873319.8972206	3878271.48436718	3405855.45734722	3418788.3099131	3458714.52231839	2991623.47747493	3437228.45914968	3322495.51740373	3321400.20425198
19970811	1997	8	11	3358755.00319896	3915331.85025738	3424733.65593682	3406296.05312335	4079590.41907243	3566394.01255668	3598178.11625196	3505372.30958977	4003694.59714667	3930994.45896154	3508355.32271228	3489845.13222998	3561284.35700288	3081927.03643014	3383992.17410295	3567143.56063025	3519006.51897915
19970812	1997	8	12	3337111.67300884	3796457.2370675	3293511.7705898	3384362.03342642	4021264.17298871	3665141.18350594	3604341.72438414	3358139.15780974	3868557.59171409	3873849.62649496	3299098.87457201	3420051.80628172	3786012.17886932	3139434.02031174	3486493.0139288	3637026.62600876	3558056.37865262
19970813	1997	8	13	3516551.57654653	3863936.03938948	3318478.62575153	3517054.95362402	4116588.38960716	3394823.27177022	3456783.75444551	3564124.46947157	3918952.78670766	3893714.21971661	3568931.46432758	3596483.87281146	3852945.7545093	3226494.55390935	3494263.23631265	3520068.92771708	3503351.4305966
19970814	1997	8	14	3369852.55514613	4052620.37063575	3250109.20538056	3678145.76708694	3920020.09558555	3613511.86502391	3492876.50722387	3462776.85859101	3937400.75335411	3882019.68225445	3681639.82707588	3785080.15007287	3918263.22644116	3143139.74153778	3562726.67979793	3649383.58692063	3755302.05046519
19970815	1997	8	15	3285656.08925195	3826382.30322652	2967897.95422886	3469571.81401797	3801195.87293438	3225464.19611686	3226253.18847087	3256670.39608993	3621486.43207238	3611776.07157871	3246020.9487455	3500543.86413696	3206835.0781439	2786290.1372634	3431350.22596854	3228084.66076796	3576907.86713649
19970816	1997	8	16	3050264.4731054	3602587.38774876	3205550.64386254	3490903.34229862	3623209.75710708	3201514.28743945	3292107.37600367	3412107.29019737	3474870.98963693	3676144.90746682	3222579.01582877	3445068.71450722	3183879.62989713	2585096.37363476	3361738.29289783	3492428.4253913	3324784.89601197
19970817	1997	8	17	3013490.94919569	3711910.18572493	3348783.40463264	3405799.62476837	3551579.64388658	3028810.15489419	3103854.07511055	2970453.00495903	3374514.47917972	3574361.22766476	2884948.38978391	2971616.58450966	3055790.46493124	2731474.0357591	3172209.7194279	3181980.95355615	3135651.12460731
19970818	1997	8	18	2647597.76791482	3222232.8974241	3025102.00084844	3171667.1887316	2961970.51945233	3314830.39562542	3227301.81412381	3153901.34377139	3586183.36528495	3636661.57608411	3056168.47012949	3112249.6115731	3241216.46569669	2919888.18300328	3283299.19808053	3560780.61315449	3350764.17784957
19970819	1997	8	19	2717119.80468947	3420245.49271308	2987993.72157715	3222498.55910256	3071431.50279179	3244928.04712781	3275068.61500313	3129148.87595068	3396887.79996287	3476348.47238134	3150585.57885871	3250129.60082983	3393721.14207301	2897942.74299444	3095864.65961779	3578387.95438174	3488126.9264619
19970820	1997	8	20	2991386.55174324	3364821.89613761	3024632.29532839	3316168.95569954	3441024.38431028	3363949.56388363	3277886.41175156	3292703.40240565	3545399.10543939	3712423.06704146	2892330.73833378	3049618.61575985	3426094.23183123	2905101.69533367	3248741.348817	3580350.02446239	3549386.79867664
19970821	1997	8	21	3012326.84927369	3630330.3605073	2986921.82078	3115261.3159089	3399084.06475261	3480342.95374758	3251193.61751759	3208350.45393105	3589528.63935579	3929552.93930762	3333138.70524177	3314842.0277816	3718746.81957347	2998916.35803706	3442397.79007039	3581565.96387081	3492572.01774897
19970822	1997	8	22	3090381.92451386	3601678.79131923	3123537.40553818	3381200.27109165	3615344.52062971	3251787.80456439	3095840.80885879	3267368.99918493	3517350.71871634	3782832.29897767	3061859.02342863	3287970.64973688	3703401.19320635	3032883.29073845	3386334.32925908	3452043.37635327	3522559.36894509
19970823	1997	8	23	3037048.50657773	3443610.82374034	2810585.25484196	3397552.34933925	3457379.48880029	3365736.99306569	3154594.22202176	3169069.53202133	3830031.95764496	3623428.05880345	3150756.67271307	3346278.70290438	3558897.61807325	3037033.28141057	3344824.1408734	3710706.80459256	3522701.93480724
19970824	1997	8	24	2998223.97399059	3543540.94855615	2973845.9604986	3312990.15102686	3527025.96670784	3126502.98427639	3183605.29098186	3043683.71844374	3586086.49868048	3564904.30631724	2841661.48808225	3134623.89700299	3416008.49242556	2912611.66994642	3132431.94382342	3708631.5315058	3436893.80000517
19970825	1997	8	25	3285086.40018548	3768100.61655705	3091316.26863224	3370743.41550905	3608711.7079079	3307625.35406275	3141891.58550259	3086622.35909145	3639430.58772882	3745040.82753239	3027750.91356281	3457831.149797	3246658.46918954	2803717.9258143	3177027.84057113	3423996.09754839	3351776.52695453
19970826	1997	8	26	3089113.0806892	3540319.45232169	2826528.69548978	3047637.95435963	3632731.48713231	3085368.64491498	3003744.80789071	3059205.45927011	3510665.99783718	3587560.5826424	2987659.55476663	3302889.33487195	3121275.34730694	2654144.6377983	3206204.46020113	3394879.13466156	3197555.33197263
19970827	1997	8	27	3090682.92650629	3468246.61112096	2872323.1755391	3133135.2463603	3435634.5530609	2975563.75212048	2894678.19670575	2840392.01911443	3617172.52441697	3528497.11440086	2961373.91581425	3438768.32714754	3245994.79085251	2811212.91654089	3164792.56839765	3171623.13846672	3280592.61989712
19970828	1997	8	28	2925940.54308202	3176633.14681284	3041134.42183891	3326936.40843872	3350211.05323289	3299818.64579117	3314532.12432868	3193155.60849008	3584668.75695968	3510661.48138788	3098691.99242401	3394247.03887925	3258284.55282588	2896300.38340767	3192201.23710032	3322203.74852623	3292859.55725526
19970829	1997	8	29	1751077.39171773	2466923.23764442	2151281.94856468	2367238.50476257	2455915.73145674	2089997.7133962	2130975.96635727	2158045.87146614	2268910.90798011	2598954.08921824	2340085.89819978	2323211.95782069	2130000.77715173	1904535.70047586	2577465.8758684	2448977.07481264	2569911.56468281
19970830	1997	8	30	1938806.67048325	2593205.29127072	2200062.9960424	2481720.48350511	2566746.47740981	2163032.31438884	2243503.28124126	2150848.63717292	2274609.18909084	2548166.53167483	2372068.59348368	2408707.3105144	2177704.29524213	1765910.04179898	2446106.06611185	2521107.84239188	2492634.95414961
19970831	1997	8	31	2297390.54311065	2930723.26195953	2435895.04066441	2741416.39222852	2807318.59703406	2470702.25905368	2497958.54522089	2406240.49531177	2849578.50902801	2976008.04732906	2575484.21937072	2770406.93936924	2663502.90205873	2056791.37904363	2919142.70261684	2764991.69801599	2883415.51751595
19970901	1997	9	1	2782032.59495097	3102257.14262111	2640233.6490128	2742787.27018708	2950846.72220823	2485511.71450841	2603670.62299947	2617037.41740253	2953543.36064892	3039798.30826252	2642963.04650619	2967056.83644389	2888962.24585806	2262422.49514169	2746044.8793919	2672910.29774462	2803442.21977583
19970902	1997	9	2	2953778.53351376	3230459.51412776	2774155.1209748	2835830.39335479	3194784.07602484	2769958.61521321	2719540.24759093	2732802.58940236	3093788.41744965	3153766.11241062	2747576.75104024	3042198.92145198	3031066.00396716	2489859.9364449	2877769.41282627	2975117.09400385	3051753.70794232
19970903	1997	9	3	2847324.68030392	3316442.53646943	2747906.49238038	2939529.68247061	3214566.82754327	2780199.45398808	2908956.41368177	2858323.05826114	3204791.42171547	3277657.61465162	2759229.1578328	3063634.89739721	2962698.39312152	2595556.47589466	3071386.23514788	3050188.91729096	3151904.15364826
19970904	1997	9	4	2599941.58477132	3116638.55122348	2578954.73944004	2781786.69179025	3004028.73862081	2865246.63999063	2853857.42229369	2904786.28741957	3108928.83544543	3244991.61493989	2910379.04686192	3109366.85479229	3176749.04329741	2647172.01670682	3041450.71585951	3161622.13110756	3095224.3032086
19970905	1997	9	5	2561656.3468787	3111252.07372956	2682140.72590801	2933913.01785837	2998555.37989914	2747940.89812757	2661686.12108277	2637083.15531424	2812418.44272294	3060407.76542387	2855602.66166836	2850665.62061719	2764404.18459107	2302730.4400224	2871000.68218983	3002880.09866684	3102475.03112855
19970906	1997	9	6	2434734.55029585	2877994.16652467	2426888.32571298	2739858.39488165	2718115.4093083	2422261.38281687	2472819.35818393	2460827.93602065	2795829.22084806	3041502.58346741	2763694.33614515	2821210.1155329	2698557.86933629	2443153.92800311	2981125.71821544	3350377.72141801	2970357.64882457
19970907	1997	9	7	2033578.74249052	2598743.15264967	2314471.38193004	2624335.69496076	2479801.03933181	2139511.95533355	2140509.67210109	2055208.43534147	2531846.16243392	2724936.37823355	2264596.57775759	2272831.71713508	2347672.8845431	1844719.14165763	2513143.30335317	2505700.91097724	2653318.47415624
19970908	1997	9	8	1963064.79963948	2584201.89888867	2203744.06467717	2522922.47309888	2563199.60482389	2321779.59505556	2238200.89479737	2371660.67395451	2309400.45759526	2451032.75844729	2314073.17739602	2493074.61330128	2200115.48780555	1677496.59261465	2326308.20202707	2602983.72819051	2465400.42721895
19970909	1997	9	9	1905797.3871439	2520360.11658828	2230265.80350215	2386054.30931594	2378507.76253639	1710133.90331333	1722936.73100082	1771085.07711196	2030643.88435569	2570241.78105497	2240763.09420397	2139770.05273781	2079406.01280602	1501124.53851762	2485586.41831468	2490059.30714664	2500308.49583643
19970910	1997	9	10	1326095.70466998	1839878.82057725	1426560.82189608	1728118.7349166	1826996.70626167	1442644.55636929	1502523.44936919	1526440.47642398	1637815.81540842	1930707.46802424	1689217.52517989	1793522.46182161	1431445.70987423	917590.037370402	1877686.63868079	1823398.66686075	1918463.8851834
19970911	1997	9	11	1853566.90357857	2083435.82504189	1664738.76976707	1818045.32658763	1936559.62203048	1660061.9966439	1684309.26709717	1719693.66122771	1903370.24854563	2039881.57550485	1623164.53284279	2033755.11293355	1772690.3017175	1409208.18040355	1773563.92791448	1827493.62966745	2028881.36167481
19970912	1997	9	12	2404993.57034006	2581710.84177992	2195753.60108042	2512977.62744354	2323343.64076072	2299621.94011656	2231462.04021843	2324365.78991327	2489790.28460297	2310266.24532691	2272754.05479567	2665585.34892041	2305978.58098696	1913377.92853819	2346816.58466269	2811484.71398642	2632074.99272058
19970913	1997	9	13	1554344.69966564	2084617.220491	1853106.70894608	2073161.55180362	1488867.56953054	1724561.25019544	1668356.637102	1714373.17647492	2068496.53286742	2226125.84699597	2119550.37884988	2300017.93942103	2035746.77965298	1740199.98741328	2438042.34337294	2441372.01507692	2485954.09178299
19970914	1997	9	14	1222670.56482831	1516938.07453331	1283999.13169295	1514307.56860726	1848076.74119853	1433291.71407076	1332455.95780948	1197172.30343798	1519164.67575957	1661891.07391824	1431125.86137138	1690803.4958729	1518029.05186591	1131620.21261888	1808013.29547694	1743926.34187935	1765466.59713658
19970915	1997	9	15	1554306.45450902	1762960.58177896	1338867.67351732	1497270.89264434	1634723.42866208	1460704.09458657	1316493.32761438	1283264.97101285	1602971.79510458	1755843.29885644	1403130.04366066	1806498.42106276	1682373.01615282	1267050.61555931	1558297.12221905	1495617.94120734	1688180.5307115
19970916	1997	9	16	1855279.24257649	2014199.05123001	1529074.1544031	1651001.43624769	1715540.7300472	1806449.40545184	1686261.40697539	1664539.84974213	1963213.2108216	1779935.18164776	1408927.12950914	2142091.33168165	1853672.50934145	1556973.28289247	1596982.40765901	1940933.91908707	1860222.19862183
19970917	1997	9	17	1946358.30427617	2046582.60856553	1703261.69207017	1935827.16517477	1892978.17228014	1740699.9807315	1643759.6329283	1796515.85700606	2038810.32037374	1935671.79203825	1900297.53411738	2204544.97711169	1898313.03009363	1494076.38110669	1835819.4668854	2263842.14885083	2105722.37781733
19970918	1997	9	18	1912478.3125796	2143932.85413374	1884120.12719417	2124548.33490767	2000344.36876915	1869417.28986399	1773798.87816883	1849424.57835769	2079322.78044054	2141756.4712262	1680825.39880699	2232174.93624369	2040053.80548333	1795794.02442116	1946881.3923529	2005507.58748156	2168696.77797312
19970919	1997	9	19	1571202.15670098	1954471.68781286	1707685.9695275	1912556.37116889	1696472.83548985	1347240.08623658	1348076.45188163	1401440.00712275	1623611.99854916	1748571.00890805	1530850.08599653	1591676.5656113	1506034.48207197	1240823.05411835	1890816.67336507	2199086.47571271	1990270.23217639
19970920	1997	9	20	1118144.72636971	1337521.60765908	1055941.08692471	1238050.79167355	1261748.92427682	942539.19333475	911699.860353514	911892.684865012	1359144.20358291	1321838.15919127	1085977.52831003	1295702.24675107	1145064.67332719	645101.01278747	1241691.38760849	1043124.4025333	1235442.14550527
19970921	1997	9	21	1115310.98851606	1331766.32480487	1021693.64831798	1169407.46812375	1214377.28549724	961362.223962223	1065426.163169	1065656.6506274	1279084.95764317	1347377.35777609	977719.120639411	1342274.64798233	1321044.06711485	934471.919470862	1215820.50760242	1030256.1316219	1273224.39093415
19970922	1997	9	22	1408813.55118317	1473063.16603886	1115458.27001968	1282235.92418152	1477866.20079061	1244637.63140657	1214838.34329721	1215107.12111076	1407655.75216323	1413433.78603721	1100226.07935825	1594307.92496346	1523548.95535646	1205936.56954499	1306085.65499515	1426452.93539485	1477330.80946272
19970923	1997	9	23	1611014.98379377	1600022.67126349	1384978.59975064	1527975.64821979	1601534.27535389	1520096.3283191	1460686.80304404	1440865.30307671	1614235.6401742	1692827.52981079	1424198.45201597	1839409.35903619	1689581.74228559	1397782.82124664	1487333.26198065	1853757.53780256	1706921.95154974
19970924	1997	9	24	1136283.39052261	1323257.45923135	1087932.86017366	1384801.66978509	1550348.1332717	1291162.70054461	1252303.85802638	1302299.62132372	1351143.85302357	1518964.13266874	1152856.58370118	1462389.22306383	1271197.63467409	868841.986937679	1376057.65370636	1277991.43404159	1439979.86861369
19970925	1997	9	25	1356435.97960702	1458155.79051049	1186734.18115597	1367242.07824564	1500003.2174363	1450025.18017177	1333401.72218126	1304296.79674222	1532284.84110618	1588973.15057925	1646662.45713191	1801348.40567425	1565783.36911426	1039231.01935466	1601718.62434951	1402774.46307924	1663281.54845582
19970926	1997	9	26	1419578.8329581	1519182.18102003	1343288.39044826	1460513.49825197	1509308.24022432	1488140.44404284	1315155.82036883	1354164.1005383	1767049.71489698	1755249.03589984	1486906.71579332	1738009.31677745	1644204.93486259	1145152.28070698	1651005.7681559	1673304.6174295	1651474.31664118
19970927	1997	9	27	1232237.4885714	1459793.35054391	1196357.70917431	1312345.26965411	1314842.82338497	1191176.72973922	1201596.83508988	1182815.98297424	1384859.62507993	1517676.72465906	1224052.03323082	1423940.57945526	1241165.32432112	825416.698560973	1323255.40175573	1346533.12546169	1305675.31200176
19970928	1997	9	28	1167057.33452546	1333376.38640414	1072529.15087182	1226481.582857	1373129.19160005	1061748.71848317	1062553.58065284	1100443.81535595	1260879.5871196	1362749.80855099	1111595.67902755	1289853.97638615	1185896.81997843	795014.373607521	1325230.1608327	1154018.62312115	1326973.96367213
19970929	1997	9	29	1461286.8640613	1478751.4853994	1233191.1004171	1452312.19516284	1476384.20886281	1222725.68199881	1205132.26133786	1223988.37690073	1488414.32361687	1400878.22855353	1096336.67095149	1526480.21529424	1398020.18690592	1138189.22851682	1259439.01906068	1540282.442501	1385502.14565002
19970930	1997	9	30	1451299.06292163	1733437.84696757	1590452.66958062	1815020.73237808	1631927.03460719	1278292.50548494	1251890.40197484	1270500.87588473	1374780.27497367	1530847.16388725	1425977.55848922	1551671.59938163	1285020.59104459	990610.849102332	1337269.70348114	1443824.73038176	1442008.26637347
19971001	1997	10	1	1356353.36756429	1691062.41424685	1550190.98227365	1620906.64751191	1645459.15107673	1286830.44148674	1242840.23632498	1360285.45391241	1355428.37201298	1417415.45873708	1295730.28123335	1300820.43953052	1239445.81994803	846724.375808837	1244190.59271537	1368137.00399135	1264133.16798276
19971002	1997	10	2	1031272.43377894	1584803.22302314	1379987.88972458	1515171.65089415	1387716.69966381	922228.251480493	958489.324068436	967630.194811807	1173655.69407081	1460934.32713547	1250225.9680391	1246215.13199626	1085284.3396236	752389.659762088	1420801.81504376	1312438.44169322	1402375.17268541
19971003	1997	10	3	659731.022132743	1090276.86462007	827699.409896919	1118465.80691708	1083540.64034791	838752.101633673	891925.606078714	900922.878315157	1014436.247591	1234391.79872619	937676.843575358	1059219.35313963	890116.875033217	533766.766029713	1164510.07372068	1149263.37845914	1147724.05991698
19971004	1997	10	4	858394.311062259	1146615.75915164	897898.435770552	1157194.61515036	1286615.16669122	1015640.65418246	1016515.25230157	1059891.75814221	1148827.15958592	1304807.45696041	1188210.95187196	1271958.4910518	1054669.56120371	704596.258407867	1264785.27136052	1329285.48950013	1300740.40444177
19971005	1997	10	5	1282922.33218498	1386451.54628203	1126862.05968727	1372766.29888852	1379872.33177316	1237786.99278306	1221904.44922975	1264701.85451976	1322148.45559028	1450957.1148138	1457160.35706939	1642352.84804311	1353948.29293333	1098958.088981	1326472.49601773	1512588.44811033	1694896.18837256
19971006	1997	10	6	1405333.50071762	1401437.72472991	1225661.59520204	1353390.19927007	1342475.18285999	1419440.79707579	1420715.02662609	1446218.62702423	1524018.17917663	1446844.49221567	1256310.85440255	1677760.61245209	1575312.663802	1369087.74532776	1499307.43512054	1776854.10426126	1583908.03333161
19971007	1997	10	7	1601772.08218423	1569960.78842645	1399541.3468186	1490065.20083657	1439632.51286368	1389542.27123239	1160384.66547533	1226596.25804185	1518126.82336871	1484532.22597441	1566098.12678168	1745107.08034144	1552235.23679361	1374831.51235435	1666734.08811168	2024408.69555798	1791172.55033988
